"﻿""file""",scope,key,value_zh
vscode.typescript-language-features.i18n.json,package,configuration.tsserver.watchOptions.watchFile.dynamicPriorityPolling,configuration.tsserver.watchOptions.watchFile.dynamicPriorityPolling
vscode.typescript-language-features.i18n.json,package,configuration.tsserver.watchOptions.watchFile.fixedChunkSizePolling,configuration.tsserver.watchOptions.watchFile.fixedChunkSizePolling
vscode.typescript-language-features.i18n.json,package,configuration.tsserver.watchOptions.watchFile.fixedPollingInterval,configuration.tsserver.watchOptions.watchFile.fixedPollingInterval
vscode.typescript-language-features.i18n.json,package,configuration.tsserver.watchOptions.watchFile.priorityPollingInterval,configuration.tsserver.watchOptions.watchFile.priorityPollingInterval
vscode.typescript-language-features.i18n.json,package,configuration.tsserver.watchOptions.watchFile.useFsEvents,configuration.tsserver.watchOptions.watchFile.useFsEvents
vscode.typescript-language-features.i18n.json,package,configuration.tsserver.watchOptions.watchFile.useFsEventsOnParentDirectory,configuration.tsserver.watchOptions.watchFile.useFsEventsOnParentDirectory
vscode.typescript-language-features.i18n.json,package,configuration.tsserver.web.projectWideIntellisense.enabled,configuration.tsserver.web.projectWideIntellisense.enabled
vscode.typescript-language-features.i18n.json,package,configuration.tsserver.web.projectWideIntellisense.suppressSemanticErrors,configuration.tsserver.web.projectWideIntellisense.suppressSemanticErrors
vscode.typescript-language-features.i18n.json,package,configuration.tsserver.web.typeAcquisition.enabled,configuration.tsserver.web.typeAcquisition.enabled
vscode.typescript-language-features.i18n.json,package,configuration.typescript,configuration.typescript
vscode.typescript-language-features.i18n.json,package,configuration.updateImportsOnPaste,configuration.updateImportsOnPaste
vscode.typescript-language-features.i18n.json,bundle,Configure Excludes,Cấu hình loại trừ
vscode.typescript-language-features.i18n.json,bundle,Configure JSConfig,Định cấu hình jsconfig
vscode.typescript-language-features.i18n.json,bundle,Configure jsconfig.json,Configure jsconfig.json
vscode.typescript-language-features.i18n.json,bundle,Configure TSConfig,Định cấu hình TSConfig
vscode.typescript-language-features.i18n.json,bundle,Configure tsconfig.json,Configure tsconfig.json
vscode.typescript-language-features.i18n.json,bundle,Could not apply refactoring,Không thể áp dụng tái cấu trúc
vscode.typescript-language-features.i18n.json,bundle,Could not detect a Node installation to run TS Server.,Không thể phát hiện cài đặt nút để chạy máy chủ TS.
vscode.typescript-language-features.i18n.json,bundle,Could not determine references,Không thể xác định các tài liệu tham khảo
vscode.typescript-language-features.i18n.json,bundle,Could not determine TypeScript or JavaScript project,Không thể xác định dự án TypeScript hoặc JavaScript
vscode.typescript-language-features.i18n.json,bundle,Could not determine TypeScript or JavaScript project. Unsupported file type,Không thể xác định dự án TypeScript hoặc JavaScript. Loại tệp không được hỗ trợ
vscode.typescript-language-features.i18n.json,bundle,"Could not install typings files for JavaScript language features. Please ensure that NPM is installed, or configure 'typescript.npm' in your user settings. Alternatively, check the [documentation]({0}) to learn more.","Could not install typings files for JavaScript language features. Please ensure that NPM is installed, or configure 'typescript.npm' in your user settings. Alternatively, check the [documentation]({0}) to learn more."
vscode.typescript-language-features.i18n.json,bundle,Could not load the TypeScript version at this path,Không thể tải phiên bản TypeScript tại đường dẫn này
vscode.typescript-language-features.i18n.json,bundle,Could not open TS Server log file,Không thể mở tệp nhật ký máy chủ TS
vscode.typescript-language-features.i18n.json,package,description,Sự miêu tả
vscode.typescript-language-features.i18n.json,bundle,destination files,Tệp đích
vscode.typescript-language-features.i18n.json,bundle,Disable logging,Tắt ghi nhật ký
vscode.typescript-language-features.i18n.json,bundle,Disables semantic checking in a JavaScript file. Must be at the top of a file.,Tắt kiểm tra ngữ nghĩa trong tệp JavaScript. Phải đứng đầu một tập tin.
vscode.typescript-language-features.i18n.json,bundle,Dismiss,Miễn nhiệm
vscode.typescript-language-features.i18n.json,package,displayName,DisplayName
vscode.typescript-language-features.i18n.json,bundle,Don't show again,Đừng hiển thị lại
vscode.typescript-language-features.i18n.json,bundle,Don't Show Again,Đừng hiển thị lại
vscode.typescript-language-features.i18n.json,bundle,Enable logging and restart TS server,Bật đăng nhập và khởi động lại máy chủ TS
vscode.typescript-language-features.i18n.json,bundle,Enables semantic checking in a JavaScript file. Must be at the top of a file.,Cho phép kiểm tra ngữ nghĩa trong tệp JavaScript. Phải đứng đầu một tập tin.
vscode.typescript-language-features.i18n.json,bundle,Enter file path,Nhập đường dẫn tệp
vscode.typescript-language-features.i18n.json,bundle,Enter new file path...,Nhập đường dẫn tệp mới ...
vscode.typescript-language-features.i18n.json,bundle,Extract to constant,Chiết xuất để không đổi
vscode.typescript-language-features.i18n.json,bundle,Extract to function,Chiết xuất cho chức năng
vscode.typescript-language-features.i18n.json,bundle,Failed to resolve {0} as module,Failed to resolve {0} as module
vscode.typescript-language-features.i18n.json,bundle,Fetching data for better TypeScript IntelliSense,Hấp thụ dữ liệu cho TypeScript tốt hơn Intellisense
vscode.typescript-language-features.i18n.json,bundle,File is not part of a JavaScript project. View the [jsconfig.json documentation]({0}) to learn more.,File is not part of a JavaScript project. View the [jsconfig.json documentation]({0}) to learn more.
vscode.typescript-language-features.i18n.json,bundle,File is not part of a TypeScript project. View the [tsconfig.json documentation]({0}) to learn more.,File is not part of a TypeScript project. View the [tsconfig.json documentation]({0}) to learn more.
vscode.typescript-language-features.i18n.json,bundle,File is not part opened folders,Tệp không phải là một phần các thư mục
vscode.typescript-language-features.i18n.json,bundle,Find file references failed. No resource provided.,Tìm tài liệu tham khảo tệp không thành công. Không có tài nguyên được cung cấp.
vscode.typescript-language-features.i18n.json,bundle,Find file references failed. Requires TypeScript 4.2+.,Tìm tài liệu tham khảo tệp không thành công. Yêu cầu TypeScript 4.2+.
vscode.typescript-language-features.i18n.json,bundle,Find file references failed. Unknown file type.,Tìm tài liệu tham khảo tệp không thành công. Loại tệp không xác định.
vscode.typescript-language-features.i18n.json,bundle,Find file references failed. Unsupported file type.,Tìm tài liệu tham khảo tệp không thành công. Loại tệp không được hỗ trợ.
vscode.typescript-language-features.i18n.json,bundle,Finding file references,Tìm tài liệu tham khảo tập tin
vscode.typescript-language-features.i18n.json,bundle,Finding source definitions,Tìm định nghĩa nguồn
vscode.typescript-language-features.i18n.json,bundle,Fix all fixable JS/TS issues,Fix all fixable JS/TS issues
vscode.typescript-language-features.i18n.json,bundle,Follow link,Theo liên kết
vscode.typescript-language-features.i18n.json,package,format.indentSwitchCase,format.indentSwitchCase
vscode.typescript-language-features.i18n.json,package,format.insertSpaceAfterCommaDelimiter,format.insertSpaceAfterCommaDelimiter
vscode.typescript-language-features.i18n.json,package,format.insertSpaceAfterConstructor,format.insertSpaceAfterConstructor
vscode.typescript-language-features.i18n.json,package,format.insertSpaceAfterFunctionKeywordForAnonymousFunctions,format.insertSpaceAfterFunctionKeywordForAnonymousFunctions
vscode.typescript-language-features.i18n.json,package,format.insertSpaceAfterKeywordsInControlFlowStatements,format.insertSpaceAfterKeywordsInControlFlowStatements
vscode.typescript-language-features.i18n.json,package,format.insertSpaceAfterOpeningAndBeforeClosingEmptyBraces,format.insertSpaceAfterOpeningAndBeforeClosingEmptyBraces
vscode.typescript-language-features.i18n.json,package,format.insertSpaceAfterOpeningAndBeforeClosingJsxExpressionBraces,format.insertSpaceAfterOpeningAndBeforeClosingJsxExpressionBraces
vscode.typescript-language-features.i18n.json,package,format.insertSpaceAfterOpeningAndBeforeClosingNonemptyBraces,format.insertSpaceAfterOpeningAndBeforeClosingNonemptyBraces
vscode.typescript-language-features.i18n.json,package,format.insertSpaceAfterOpeningAndBeforeClosingNonemptyBrackets,format.insertSpaceAfterOpeningAndBeforeClosingNonemptyBrackets
vscode.typescript-language-features.i18n.json,package,format.insertSpaceAfterOpeningAndBeforeClosingNonemptyParenthesis,format.insertSpaceAfterOpeningAndBeforeClosingNonemptyParenthesis
vscode.typescript-language-features.i18n.json,package,format.insertSpaceAfterOpeningAndBeforeClosingTemplateStringBraces,format.insertSpaceAfterOpeningAndBeforeClosingTemplateStringBraces
vscode.typescript-language-features.i18n.json,package,format.insertSpaceAfterSemicolonInForStatements,format.insertSpaceAfterSemicolonInForStatements
vscode.typescript-language-features.i18n.json,package,format.insertSpaceAfterTypeAssertion,format.insertSpaceAfterTypeAssertion
vscode.typescript-language-features.i18n.json,package,format.insertSpaceBeforeAndAfterBinaryOperators,format.insertSpaceBeforeAndAfterBinaryOperators
vscode.typescript-language-features.i18n.json,package,format.insertSpaceBeforeFunctionParenthesis,format.insertSpaceBeforeFunctionParenthesis
vscode.typescript-language-features.i18n.json,package,format.placeOpenBraceOnNewLineForControlBlocks,format.placeOpenBraceOnNewLineForControlBlocks
vscode.typescript-language-features.i18n.json,package,format.placeOpenBraceOnNewLineForFunctions,format.placeOpenBraceOnNewLineForFunctions
vscode.typescript-language-features.i18n.json,package,format.semicolons,format.semicolons
vscode.typescript-language-features.i18n.json,package,format.semicolons.ignore,format.semicolons.ignore
vscode.typescript-language-features.i18n.json,package,format.semicolons.insert,format.semicolons.insert
vscode.typescript-language-features.i18n.json,package,format.semicolons.remove,format.semicolons.remove
vscode.typescript-language-features.i18n.json,bundle,Go to Source Definition failed. No resource provided.,Chuyển đến định nghĩa nguồn không thành công. Không có tài nguyên được cung cấp.
vscode.typescript-language-features.i18n.json,bundle,Go to Source Definition failed. Requires TypeScript 4.7+.,Chuyển đến định nghĩa nguồn không thành công. Yêu cầu TypeScript 4.7+.
vscode.typescript-language-features.i18n.json,bundle,Go to Source Definition failed. Unknown file type.,Chuyển đến định nghĩa nguồn không thành công. Loại tệp không xác định.
vscode.typescript-language-features.i18n.json,bundle,Go to Source Definition failed. Unsupported file type.,Chuyển đến định nghĩa nguồn không thành công. Loại tệp không được hỗ trợ.
vscode.typescript-language-features.i18n.json,bundle,Initializing '{0}',Initializing '{0}'
vscode.typescript-language-features.i18n.json,package,inlayHints.parameterNames.all,inlayHints.parameterNames.all
vscode.typescript-language-features.i18n.json,package,inlayHints.parameterNames.literals,inlayHints.parameterNames.literals
vscode.typescript-language-features.i18n.json,package,inlayHints.parameterNames.none,inlayHints.parameterNames.none
vscode.typescript-language-features.i18n.json,bundle,invalid version,Phiên bản không hợp lệ
vscode.typescript-language-features.i18n.json,package,javascript.format.enable,javascript.format.enable
vscode.typescript-language-features.i18n.json,package,javascript.goToProjectConfig.title,javascript.goToProjectConfig.title
vscode.typescript-language-features.i18n.json,package,javascript.preferences.jsxAttributeCompletionStyle.auto,javascript.preferences.jsxAttributeCompletionStyle.auto
vscode.typescript-language-features.i18n.json,package,javascript.preferences.organizeImports,javascript.preferences.organizeImports
vscode.typescript-language-features.i18n.json,package,javascript.referencesCodeLens.enabled,javascript.referencesCodeLens.enabled
vscode.typescript-language-features.i18n.json,package,javascript.referencesCodeLens.showOnAllFunctions,javascript.referencesCodeLens.showOnAllFunctions
vscode.typescript-language-features.i18n.json,package,javascript.suggestionActions.enabled,javascript.suggestionActions.enabled
vscode.typescript-language-features.i18n.json,package,javascript.validate.enable,javascript.validate.enable
vscode.typescript-language-features.i18n.json,bundle,JS/TS IntelliSense Status,JS/TS IntelliSense Status
vscode.typescript-language-features.i18n.json,bundle,JSDoc comment,JSDOC Làm thế nào
vscode.typescript-language-features.i18n.json,bundle,Learn More,Tìm hiểu thêm
vscode.typescript-language-features.i18n.json,bundle,Learn more about JS/TS refactorings,Learn more about JS/TS refactorings
vscode.typescript-language-features.i18n.json,bundle,Learn more about managing TypeScript versions,Tìm hiểu thêm về quản lý các phiên bản TypeScript
vscode.typescript-language-features.i18n.json,bundle,Loading IntelliSense status,Tải trạng thái IntelliSense
vscode.typescript-language-features.i18n.json,bundle,Move to File,Di chuyển đến Tệp
vscode.typescript-language-features.i18n.json,bundle,Never,Không bao giờ
vscode.typescript-language-features.i18n.json,bundle,Never in this Workspace,Chưa bao giờ trong không gian làm việc này
vscode.typescript-language-features.i18n.json,bundle,No,KHÔNG
vscode.typescript-language-features.i18n.json,bundle,No jsconfig,Không có JSConfig
vscode.typescript-language-features.i18n.json,bundle,No opened folders,Không có thư mục mở
vscode.typescript-language-features.i18n.json,bundle,No source definitions found.,Không tìm thấy định nghĩa nguồn.
vscode.typescript-language-features.i18n.json,bundle,No tsconfig,Không có tsconfig
vscode.typescript-language-features.i18n.json,bundle,Not now,Không phải bây giờ
vscode.typescript-language-features.i18n.json,bundle,Open Config File,Mở tệp cấu hình
vscode.typescript-language-features.i18n.json,bundle,Open on GitHub,Mở trên GitHub
vscode.typescript-language-features.i18n.json,bundle,Organize Imports,Tổ chức nhập khẩu
vscode.typescript-language-features.i18n.json,bundle,Partial mode,Chế độ một phần
vscode.typescript-language-features.i18n.json,bundle,Paste with imports,Dán với nhập khẩu
vscode.typescript-language-features.i18n.json,bundle,Please open a folder in VS Code to use a TypeScript or JavaScript project,Vui lòng mở một thư mục trong mã vs để sử dụng dự án TypeScript hoặc JavaScript
vscode.typescript-language-features.i18n.json,bundle,Please report an issue against Yarn PnP,Vui lòng báo cáo một vấn đề chống lại PNP sợi
vscode.typescript-language-features.i18n.json,bundle,Please update your TypeScript version,Vui lòng cập nhật phiên bản TypeScript của bạn
vscode.typescript-language-features.i18n.json,bundle,Project wide IntelliSense not available,Dự án rộng intellisense không khả dụng
vscode.typescript-language-features.i18n.json,package,reloadProjects.title,reloadProjects.title
vscode.typescript-language-features.i18n.json,bundle,Remove all unused code,Xóa tất cả mã không sử dụng
vscode.typescript-language-features.i18n.json,bundle,Remove Unused Imports,Loại bỏ nhập khẩu không sử dụng
vscode.typescript-language-features.i18n.json,bundle,Report Issue,Báo cáo vấn đề
vscode.typescript-language-features.i18n.json,bundle,Report issue against Yarn PnP,Báo cáo vấn đề chống lại PNP sợi
vscode.typescript-language-features.i18n.json,bundle,Select code action to apply,Chọn hành động mã để áp dụng
vscode.typescript-language-features.i18n.json,bundle,Select existing file...,Chọn tệp hiện có ...
vscode.typescript-language-features.i18n.json,bundle,Select move destination,Chọn Di chuyển đích
vscode.typescript-language-features.i18n.json,bundle,Select the TypeScript version used for JavaScript and TypeScript language features,Chọn phiên bản TypeScript được sử dụng cho các tính năng ngôn ngữ JavaScript và TypeScript
vscode.typescript-language-features.i18n.json,bundle,Select Version,Chọn phiên bản
vscode.typescript-language-features.i18n.json,bundle,Sort Imports,Sắp xếp nhập khẩu
vscode.typescript-language-features.i18n.json,bundle,"Suppresses @ts-check errors on the next line of a file, expecting at least one to exist.","Ngăn chặn các lỗi @ts-check trên dòng tiếp theo của một tệp, mong đợi ít nhất một lỗi tồn tại."
vscode.typescript-language-features.i18n.json,bundle,Suppresses @ts-check errors on the next line of a file.,Ngăn chặn các lỗi @ts-check trên dòng tiếp theo của một tệp.
vscode.typescript-language-features.i18n.json,package,taskDefinition.tsconfig.description,taskDefinition.tsconfig.description
vscode.typescript-language-features.i18n.json,bundle,The current selection cannot be extracted,Lựa chọn hiện tại không thể được trích xuất
vscode.typescript-language-features.i18n.json,bundle,The JS/TS language service crashed 5 times in the last 5 Minutes.,The JS/TS language service crashed 5 times in the last 5 Minutes.
vscode.typescript-language-features.i18n.json,bundle,"The JS/TS language service crashed 5 times in the last 5 Minutes.
This may be caused by a plugin contributed by one of these extensions: {0}
Please try disabling these extensions before filing an issue against VS Code.","The JS/TS language service crashed 5 times in the last 5 Minutes.
This may be caused by a plugin contributed by one of these extensions: {0}
Please try disabling these extensions before filing an issue against VS Code."
vscode.typescript-language-features.i18n.json,bundle,The JS/TS language service crashed.,The JS/TS language service crashed.
vscode.typescript-language-features.i18n.json,bundle,"The JS/TS language service crashed.
This may be caused by a plugin contributed by one of these extensions: {0}.
Please try disabling these extensions before filing an issue against VS Code.","The JS/TS language service crashed.
This may be caused by a plugin contributed by one of these extensions: {0}.
Please try disabling these extensions before filing an issue against VS Code."
vscode.typescript-language-features.i18n.json,bundle,The JS/TS language service immediately crashed 5 times. The service will not be restarted.,The JS/TS language service immediately crashed 5 times. The service will not be restarted.
vscode.typescript-language-features.i18n.json,bundle,"The JS/TS language service immediately crashed 5 times. The service will not be restarted.
This may be caused by a plugin contributed by one of these extensions: {0}.
Please try disabling these extensions before filing an issue against VS Code.","The JS/TS language service immediately crashed 5 times. The service will not be restarted.
This may be caused by a plugin contributed by one of these extensions: {0}.
Please try disabling these extensions before filing an issue against VS Code."
vscode.typescript-language-features.i18n.json,bundle,The path {0} doesn't point to a valid Node installation to run TS Server. Falling back to bundled Node.,The path {0} doesn't point to a valid Node installation to run TS Server. Falling back to bundled Node.
vscode.typescript-language-features.i18n.json,bundle,The path {0} doesn't point to a valid tsserver install. Falling back to bundled TypeScript version.,The path {0} doesn't point to a valid tsserver install. Falling back to bundled TypeScript version.
vscode.typescript-language-features.i18n.json,bundle,The TypeScript Go extension is not installed.,Tiện ích mở rộng TypeScript GO không được cài đặt.
vscode.typescript-language-features.i18n.json,bundle,The workspace is using a version of the TypeScript Server that has been patched by Yarn PnP. This patching is a common source of bugs.,Không gian làm việc đang sử dụng phiên bản của máy chủ TypeScript đã được PNP vá vá. Việc vá lỗi này là một nguồn lỗi phổ biến.
vscode.typescript-language-features.i18n.json,bundle,"The workspace is using an old version of TypeScript ({0}).

Before reporting an issue, please update the workspace to use TypeScript {1} or newer to make sure the bug has not already been fixed.","The workspace is using an old version of TypeScript ({0}).

Before reporting an issue, please update the workspace to use TypeScript {1} or newer to make sure the bug has not already been fixed."
vscode.typescript-language-features.i18n.json,bundle,This workspace contains a TypeScript version. Would you like to use the workspace TypeScript version for TypeScript and JavaScript language features?,Không gian làm việc này chứa một phiên bản TypeScript. Bạn có muốn sử dụng phiên bản TypeScript không gian làm việc cho các tính năng ngôn ngữ TypeScript và JavaScript không?
vscode.typescript-language-features.i18n.json,bundle,This workspace wants to use the Node installation at '{0}' to run TS Server. Would you like to use it?,This workspace wants to use the Node installation at '{0}' to run TS Server. Would you like to use it?
vscode.typescript-language-features.i18n.json,bundle,"To enable project-wide JavaScript/TypeScript language features, exclude folders with many files, like: {0}","To enable project-wide JavaScript/TypeScript language features, exclude folders with many files, like: {0}"
vscode.typescript-language-features.i18n.json,bundle,"To enable project-wide JavaScript/TypeScript language features, exclude large folders with source files that you do not work on.","To enable project-wide JavaScript/TypeScript language features, exclude large folders with source files that you do not work on."
vscode.typescript-language-features.i18n.json,bundle,TS Server has not started logging.,Máy chủ TS chưa bắt đầu ghi nhật ký.
vscode.typescript-language-features.i18n.json,bundle,TS Server logging is currently enabled which may impact performance.,Ghi nhật ký máy chủ TS hiện đang được bật có thể ảnh hưởng đến hiệu suất.
vscode.typescript-language-features.i18n.json,bundle,TS Server logging is off. Please set 'typescript.tsserver.log' and restart the TS server to enable logging,TS Server logging is off. Please set 'typescript.tsserver.log' and restart the TS server to enable logging
vscode.typescript-language-features.i18n.json,bundle,TypeScript language server exited with error. Error message is: {0},TypeScript language server exited with error. Error message is: {0}
vscode.typescript-language-features.i18n.json,bundle,TypeScript Server Log,Nhật ký máy chủ TypeScript
vscode.typescript-language-features.i18n.json,bundle,"TypeScript Task in tasks.json contains ""\\"". TypeScript tasks tsconfig must use ""/""","TypeScript Task in tasks.json contains ""\\"". TypeScript tasks tsconfig must use ""/"""
vscode.typescript-language-features.i18n.json,bundle,TypeScript version,Phiên bản TypeScript
vscode.typescript-language-features.i18n.json,bundle,TypeScript Version,Phiên bản TypeScript
vscode.typescript-language-features.i18n.json,bundle,TypeScript: Configure Excludes,TypeScript: Cấu hình loại trừ
