"﻿""file""",scope,key,value_zh
vscode.markdown-language-features.i18n.json,package,configuration.markdown.editor.drop.enabled.never,configuration.markdown.editor.drop.enabled.never
vscode.markdown-language-features.i18n.json,package,configuration.markdown.editor.drop.enabled.smart,configuration.markdown.editor.drop.enabled.smart
vscode.markdown-language-features.i18n.json,package,configuration.markdown.editor.filePaste.audioSnippet,configuration.markdown.editor.filePaste.audioSnippet
vscode.markdown-language-features.i18n.json,package,configuration.markdown.editor.filePaste.copyIntoWorkspace,configuration.markdown.editor.filePaste.copyIntoWorkspace
vscode.markdown-language-features.i18n.json,package,configuration.markdown.editor.filePaste.enabled,configuration.markdown.editor.filePaste.enabled
vscode.markdown-language-features.i18n.json,package,configuration.markdown.editor.filePaste.enabled.always,configuration.markdown.editor.filePaste.enabled.always
vscode.markdown-language-features.i18n.json,package,configuration.markdown.editor.filePaste.enabled.never,configuration.markdown.editor.filePaste.enabled.never
vscode.markdown-language-features.i18n.json,package,configuration.markdown.editor.filePaste.enabled.smart,configuration.markdown.editor.filePaste.enabled.smart
vscode.markdown-language-features.i18n.json,package,configuration.markdown.editor.filePaste.videoSnippet,configuration.markdown.editor.filePaste.videoSnippet
vscode.markdown-language-features.i18n.json,package,configuration.markdown.editor.pasteUrlAsFormattedLink.enabled,configuration.markdown.editor.pasteUrlAsFormattedLink.enabled
vscode.markdown-language-features.i18n.json,package,configuration.markdown.editor.updateLinksOnPaste.enabled,configuration.markdown.editor.updateLinksOnPaste.enabled
vscode.markdown-language-features.i18n.json,package,configuration.markdown.links.openLocation.beside,configuration.markdown.links.openLocation.beside
vscode.markdown-language-features.i18n.json,package,configuration.markdown.links.openLocation.currentGroup,configuration.markdown.links.openLocation.currentGroup
vscode.markdown-language-features.i18n.json,package,configuration.markdown.links.openLocation.description,configuration.markdown.links.openLocation.description
vscode.markdown-language-features.i18n.json,package,configuration.markdown.occurrencesHighlight.enabled,configuration.markdown.occurrencesHighlight.enabled
vscode.markdown-language-features.i18n.json,package,configuration.markdown.preferredMdPathExtensionStyle,configuration.markdown.preferredMdPathExtensionStyle
vscode.markdown-language-features.i18n.json,package,configuration.markdown.preferredMdPathExtensionStyle.auto,configuration.markdown.preferredMdPathExtensionStyle.auto
vscode.markdown-language-features.i18n.json,package,configuration.markdown.preferredMdPathExtensionStyle.includeExtension,configuration.markdown.preferredMdPathExtensionStyle.includeExtension
vscode.markdown-language-features.i18n.json,package,configuration.markdown.preferredMdPathExtensionStyle.removeExtension,configuration.markdown.preferredMdPathExtensionStyle.removeExtension
vscode.markdown-language-features.i18n.json,package,configuration.markdown.preview.openMarkdownLinks.description,configuration.markdown.preview.openMarkdownLinks.description
vscode.markdown-language-features.i18n.json,package,configuration.markdown.preview.openMarkdownLinks.inEditor,configuration.markdown.preview.openMarkdownLinks.inEditor
vscode.markdown-language-features.i18n.json,package,configuration.markdown.preview.openMarkdownLinks.inPreview,configuration.markdown.preview.openMarkdownLinks.inPreview
vscode.markdown-language-features.i18n.json,package,configuration.markdown.suggest.paths.enabled.description,configuration.markdown.suggest.paths.enabled.description
vscode.markdown-language-features.i18n.json,package,configuration.markdown.suggest.paths.includeWorkspaceHeaderCompletions,configuration.markdown.suggest.paths.includeWorkspaceHeaderCompletions
vscode.markdown-language-features.i18n.json,package,configuration.markdown.suggest.paths.includeWorkspaceHeaderCompletions.never,configuration.markdown.suggest.paths.includeWorkspaceHeaderCompletions.never
vscode.markdown-language-features.i18n.json,package,configuration.markdown.suggest.paths.includeWorkspaceHeaderCompletions.onDoubleHash,configuration.markdown.suggest.paths.includeWorkspaceHeaderCompletions.onDoubleHash
vscode.markdown-language-features.i18n.json,package,configuration.markdown.suggest.paths.includeWorkspaceHeaderCompletions.onSingleOrDoubleHash,configuration.markdown.suggest.paths.includeWorkspaceHeaderCompletions.onSingleOrDoubleHash
vscode.markdown-language-features.i18n.json,package,configuration.markdown.updateLinksOnFileMove.enabled,configuration.markdown.updateLinksOnFileMove.enabled
vscode.markdown-language-features.i18n.json,package,configuration.markdown.updateLinksOnFileMove.enabled.always,configuration.markdown.updateLinksOnFileMove.enabled.always
vscode.markdown-language-features.i18n.json,package,configuration.markdown.updateLinksOnFileMove.enabled.never,configuration.markdown.updateLinksOnFileMove.enabled.never
vscode.markdown-language-features.i18n.json,package,configuration.markdown.updateLinksOnFileMove.enabled.prompt,configuration.markdown.updateLinksOnFileMove.enabled.prompt
vscode.markdown-language-features.i18n.json,package,configuration.markdown.updateLinksOnFileMove.enableForDirectories,configuration.markdown.updateLinksOnFileMove.enableForDirectories
vscode.markdown-language-features.i18n.json,package,configuration.markdown.updateLinksOnFileMove.include,configuration.markdown.updateLinksOnFileMove.include
vscode.markdown-language-features.i18n.json,package,configuration.markdown.updateLinksOnFileMove.include.property,configuration.markdown.updateLinksOnFileMove.include.property
vscode.markdown-language-features.i18n.json,package,configuration.markdown.validate.duplicateLinkDefinitions.description,configuration.markdown.validate.duplicateLinkDefinitions.description
vscode.markdown-language-features.i18n.json,package,configuration.markdown.validate.enabled.description,configuration.markdown.validate.enabled.description
vscode.markdown-language-features.i18n.json,package,configuration.markdown.validate.fileLinks.enabled.description,configuration.markdown.validate.fileLinks.enabled.description
vscode.markdown-language-features.i18n.json,package,configuration.markdown.validate.fileLinks.markdownFragmentLinks.description,configuration.markdown.validate.fileLinks.markdownFragmentLinks.description
vscode.markdown-language-features.i18n.json,package,configuration.markdown.validate.fragmentLinks.enabled.description,configuration.markdown.validate.fragmentLinks.enabled.description
vscode.markdown-language-features.i18n.json,package,configuration.markdown.validate.ignoredLinks.description,configuration.markdown.validate.ignoredLinks.description
vscode.markdown-language-features.i18n.json,package,configuration.markdown.validate.referenceLinks.enabled.description,configuration.markdown.validate.referenceLinks.enabled.description
vscode.markdown-language-features.i18n.json,package,configuration.markdown.validate.unusedLinkDefinitions.description,configuration.markdown.validate.unusedLinkDefinitions.description
vscode.markdown-language-features.i18n.json,package,configuration.pasteUrlAsFormattedLink.always,configuration.pasteUrlAsFormattedLink.always
vscode.markdown-language-features.i18n.json,package,configuration.pasteUrlAsFormattedLink.never,configuration.pasteUrlAsFormattedLink.never
vscode.markdown-language-features.i18n.json,package,configuration.pasteUrlAsFormattedLink.smart,configuration.pasteUrlAsFormattedLink.smart
vscode.markdown-language-features.i18n.json,package,configuration.pasteUrlAsFormattedLink.smartWithSelection,configuration.pasteUrlAsFormattedLink.smartWithSelection
vscode.markdown-language-features.i18n.json,bundle,Content Disabled Security Warning,Cảnh báo bảo mật vô hiệu hóa nội dung
vscode.markdown-language-features.i18n.json,bundle,Could not load 'markdown.styles': {0},Could not load 'markdown.styles': {0}
vscode.markdown-language-features.i18n.json,bundle,Could not open {0},Could not open {0}
vscode.markdown-language-features.i18n.json,package,description,Sự miêu tả
vscode.markdown-language-features.i18n.json,bundle,Disable,Vô hiệu hóa
vscode.markdown-language-features.i18n.json,bundle,Disable preview security warning in this workspace,Vô hiệu hóa cảnh báo bảo mật xem trước trong không gian làm việc này
vscode.markdown-language-features.i18n.json,bundle,Disable validation of Markdown links,Vô hiệu hóa xác thực các liên kết Markdown
vscode.markdown-language-features.i18n.json,package,displayName,DisplayName
vscode.markdown-language-features.i18n.json,bundle,Does not affect the content security level,Không ảnh hưởng đến mức bảo mật nội dung
vscode.markdown-language-features.i18n.json,bundle,Enable,Cho phép
vscode.markdown-language-features.i18n.json,bundle,Enable loading content over http,Bật nội dung tải qua HTTP
vscode.markdown-language-features.i18n.json,bundle,Enable loading content over http served from localhost,Bật nội dung tải qua HTTP được phục vụ từ Localhost
vscode.markdown-language-features.i18n.json,bundle,Enable preview security warnings in this workspace,Bật cảnh báo bảo mật xem trước trong không gian làm việc này
vscode.markdown-language-features.i18n.json,bundle,Enable validation of Markdown links,Cho phép xác thực các liên kết Markdown
vscode.markdown-language-features.i18n.json,bundle,Exclude '{0}' from link validation.,Exclude '{0}' from link validation.
vscode.markdown-language-features.i18n.json,bundle,Extract to link definition,Trích xuất để liên kết định nghĩa
vscode.markdown-language-features.i18n.json,bundle,File does not exist at path: {0},File does not exist at path: {0}
vscode.markdown-language-features.i18n.json,bundle,Find file references failed. No resource provided.,Tìm tài liệu tham khảo tệp không thành công. Không có tài nguyên được cung cấp.
vscode.markdown-language-features.i18n.json,bundle,Finding file references,Tìm tài liệu tham khảo tập tin
vscode.markdown-language-features.i18n.json,bundle,Follow link,Theo liên kết
vscode.markdown-language-features.i18n.json,bundle,Go to link definition,Chuyển đến định nghĩa liên kết
vscode.markdown-language-features.i18n.json,bundle,Header does not exist in file: {0},Header does not exist in file: {0}
vscode.markdown-language-features.i18n.json,bundle,Insert image,Chèn hình ảnh
vscode.markdown-language-features.i18n.json,bundle,Insert link,Liên kết chèn
vscode.markdown-language-features.i18n.json,bundle,Insert Markdown Audio,Chèn âm thanh Markdown
vscode.markdown-language-features.i18n.json,bundle,Insert Markdown Image,Chèn hình ảnh đánh dấu
vscode.markdown-language-features.i18n.json,bundle,Insert Markdown Images,Chèn hình ảnh đánh dấu
vscode.markdown-language-features.i18n.json,bundle,Insert Markdown Images and Links,Chèn hình ảnh và liên kết đánh dấu
vscode.markdown-language-features.i18n.json,bundle,Insert Markdown Link,Chèn liên kết Markdown
vscode.markdown-language-features.i18n.json,bundle,Insert Markdown Links,Chèn liên kết Markdown
vscode.markdown-language-features.i18n.json,bundle,Insert Markdown Media,Chèn phương tiện truyền thông Markdown
vscode.markdown-language-features.i18n.json,bundle,Insert Markdown Media and Images,Chèn phương tiện và hình ảnh đánh dấu
vscode.markdown-language-features.i18n.json,bundle,Insert Markdown Media and Links,Chèn phương tiện và liên kết Markdown
vscode.markdown-language-features.i18n.json,bundle,Insert Markdown Video,Chèn video đánh dấu
vscode.markdown-language-features.i18n.json,bundle,Link definition for '{0}' already exists,Link definition for '{0}' already exists
vscode.markdown-language-features.i18n.json,bundle,Link definition is unused,Định nghĩa liên kết không được sử dụng
vscode.markdown-language-features.i18n.json,bundle,Link is already a reference,Liên kết đã là một tài liệu tham khảo
vscode.markdown-language-features.i18n.json,bundle,Link is also defined here,Liên kết cũng được định nghĩa ở đây
vscode.markdown-language-features.i18n.json,bundle,Link to '{0}',Link to '{0}'
vscode.markdown-language-features.i18n.json,bundle,Link to '# {0}' in '{1}',Link to '# {0}' in '{1}'
vscode.markdown-language-features.i18n.json,bundle,Markdown Language Server,Máy chủ ngôn ngữ Markdown
vscode.markdown-language-features.i18n.json,bundle,Markdown link validation disabled,Xác thực liên kết đánh dấu bị vô hiệu hóa
vscode.markdown-language-features.i18n.json,bundle,Markdown link validation enabled,Xác thực liên kết đánh dấu được bật
vscode.markdown-language-features.i18n.json,package,markdown.copyImage.title,markdown.copyImage.title
vscode.markdown-language-features.i18n.json,package,markdown.editor.insertImageFromWorkspace,markdown.editor.insertImageFromWorkspace
vscode.markdown-language-features.i18n.json,package,markdown.editor.insertLinkFromWorkspace,markdown.editor.insertLinkFromWorkspace
vscode.markdown-language-features.i18n.json,package,markdown.findAllFileReferences,markdown.findAllFileReferences
vscode.markdown-language-features.i18n.json,package,markdown.openImage.title,markdown.openImage.title
vscode.markdown-language-features.i18n.json,package,markdown.preview.breaks.desc,markdown.preview.breaks.desc
vscode.markdown-language-features.i18n.json,package,markdown.preview.doubleClickToSwitchToEditor.desc,markdown.preview.doubleClickToSwitchToEditor.desc
vscode.markdown-language-features.i18n.json,package,markdown.preview.fontFamily.desc,markdown.preview.fontFamily.desc
vscode.markdown-language-features.i18n.json,package,markdown.preview.fontSize.desc,markdown.preview.fontSize.desc
vscode.markdown-language-features.i18n.json,package,markdown.preview.lineHeight.desc,markdown.preview.lineHeight.desc
vscode.markdown-language-features.i18n.json,package,markdown.preview.linkify,markdown.preview.linkify
vscode.markdown-language-features.i18n.json,package,markdown.preview.markEditorSelection.desc,markdown.preview.markEditorSelection.desc
vscode.markdown-language-features.i18n.json,package,markdown.preview.refresh.title,markdown.preview.refresh.title
vscode.markdown-language-features.i18n.json,package,markdown.preview.scrollEditorWithPreview.desc,markdown.preview.scrollEditorWithPreview.desc
vscode.markdown-language-features.i18n.json,package,markdown.preview.scrollPreviewWithEditor.desc,markdown.preview.scrollPreviewWithEditor.desc
vscode.markdown-language-features.i18n.json,package,markdown.preview.title,markdown.preview.title
vscode.markdown-language-features.i18n.json,package,markdown.preview.toggleLock.title,markdown.preview.toggleLock.title
vscode.markdown-language-features.i18n.json,package,markdown.preview.typographer,markdown.preview.typographer
vscode.markdown-language-features.i18n.json,package,markdown.previewSide.title,markdown.previewSide.title
vscode.markdown-language-features.i18n.json,package,markdown.server.log.desc,markdown.server.log.desc
vscode.markdown-language-features.i18n.json,package,markdown.showLockedPreviewToSide.title,markdown.showLockedPreviewToSide.title
vscode.markdown-language-features.i18n.json,package,markdown.showPreviewSecuritySelector.title,markdown.showPreviewSecuritySelector.title
vscode.markdown-language-features.i18n.json,package,markdown.showSource.title,markdown.showSource.title
vscode.markdown-language-features.i18n.json,package,markdown.styles.dec,markdown.styles.dec
vscode.markdown-language-features.i18n.json,package,markdown.trace.extension.desc,markdown.trace.extension.desc
vscode.markdown-language-features.i18n.json,package,markdown.trace.server.desc,markdown.trace.server.desc
vscode.markdown-language-features.i18n.json,bundle,Media,Phương tiện truyền thông
vscode.markdown-language-features.i18n.json,bundle,More Information,Thêm thông tin
vscode.markdown-language-features.i18n.json,bundle,Never,Không bao giờ
vscode.markdown-language-features.i18n.json,bundle,No,KHÔNG
vscode.markdown-language-features.i18n.json,bundle,No header found: '{0}',No header found: '{0}'
vscode.markdown-language-features.i18n.json,bundle,No link definition found: '{0}',No link definition found: '{0}'
vscode.markdown-language-features.i18n.json,bundle,Not on link,Không phải trên liên kết
vscode.markdown-language-features.i18n.json,bundle,Only load secure content,Chỉ tải nội dung an toàn
vscode.markdown-language-features.i18n.json,bundle,Paste and update pasted links,Dán và cập nhật các liên kết dán
vscode.markdown-language-features.i18n.json,bundle,Potentially unsafe or insecure content has been disabled in the Markdown preview. Change the Markdown preview security setting to allow insecure content or enable scripts,Nội dung không an toàn hoặc không an toàn đã bị vô hiệu hóa trong bản xem trước Markdown. Thay đổi cài đặt bảo mật đánh dấu xem trước để cho phép nội dung không an toàn hoặc bật tập lệnh
vscode.markdown-language-features.i18n.json,bundle,Preview {0},Preview {0}
vscode.markdown-language-features.i18n.json,bundle,Reference link '{0}',Reference link '{0}'
vscode.markdown-language-features.i18n.json,bundle,Remove duplicate link definition,Xóa định nghĩa liên kết trùng lặp
vscode.markdown-language-features.i18n.json,bundle,Remove unused link definition,Xóa định nghĩa liên kết không sử dụng
vscode.markdown-language-features.i18n.json,bundle,Renaming is not supported here. Try renaming a header or link.,Đổi tên không được hỗ trợ ở đây. Hãy thử đổi tên một tiêu đề hoặc liên kết.
vscode.markdown-language-features.i18n.json,bundle,Select security settings for Markdown previews in this workspace,Chọn Cài đặt bảo mật cho các bản xem trước đánh dấu trong không gian làm việc này
vscode.markdown-language-features.i18n.json,bundle,Some content has been disabled in this document,Một số nội dung đã bị vô hiệu hóa trong tài liệu này
vscode.markdown-language-features.i18n.json,bundle,Strict,Nghiêm ngặt
vscode.markdown-language-features.i18n.json,bundle,Update Markdown links for '{0}'?,Update Markdown links for '{0}'?
vscode.markdown-language-features.i18n.json,bundle,Update Markdown links for the following {0} files?,Update Markdown links for the following {0} files?
vscode.markdown-language-features.i18n.json,package,workspaceTrust,WorkSpaceTrust
vscode.markdown-language-features.i18n.json,bundle,Yes,Đúng
