"﻿""file""",scope,key,value_zh
vscode.emmet.i18n.json,package,emmetPreferencesSassBetween,EmmetPreferencessassbetbet giữa
vscode.emmet.i18n.json,package,emmetPreferencesStylusAfter,Emmetpreferensesstylus afts
vscode.emmet.i18n.json,package,emmetPreferencesStylusBetween,EmmetPreferensessTylusbeteMetween
vscode.emmet.i18n.json,package,emmetShowAbbreviationSuggestions,EmmetShowAbbreviationsuggestions
vscode.emmet.i18n.json,package,emmetShowExpandedAbbreviation,EmmetShowExpandingAbbreviation
vscode.emmet.i18n.json,package,emmetShowSuggestionsAsSnippets,EmmetShowsuggestionsassSnippets
vscode.emmet.i18n.json,package,emmetSyntaxProfiles,Emmetsyntaxprofiles
vscode.emmet.i18n.json,package,emmetTriggerExpansionOnTab,EmmettriggerExpansionontab
vscode.emmet.i18n.json,package,emmetUseInlineCompletions,EmmetuseinineCompletions
vscode.emmet.i18n.json,package,emmetVariables,Emmetvariables
vscode.emmet.i18n.json,bundle,Enter Abbreviation,Nhập viết tắt
vscode.emmet.i18n.json,bundle,Invalid emmet.variables field. See https://code.visualstudio.com/docs/editor/emmet#_emmet-configuration for a valid example.,Invalid emmet.variables field. See https://code.visualstudio.com/docs/editor/emmet#_emmet-configuration for a valid example.
vscode.emmet.i18n.json,bundle,Invalid snippets file. See https://code.visualstudio.com/docs/editor/emmet#_using-custom-emmet-snippets for a valid example.,Invalid snippets file. See https://code.visualstudio.com/docs/editor/emmet#_using-custom-emmet-snippets for a valid example.
vscode.emmet.i18n.json,bundle,Invalid syntax profile. See https://code.visualstudio.com/docs/editor/emmet#_emmet-configuration for a valid example.,Invalid syntax profile. See https://code.visualstudio.com/docs/editor/emmet#_emmet-configuration for a valid example.
