"﻿""file""",scope,key,value_zh
vscode.configuration-editing.i18n.json,bundle,The current opened file's basename,Tên cơ sở của tệp đã mở hiện tại
vscode.configuration-editing.i18n.json,bundle,The current opened file's basename with no file extension,Tên tệp hiện tại đã mở tên cơ sở không có phần mở rộng tệp
vscode.configuration-editing.i18n.json,bundle,The current opened file's dirname,Tên tệp đã mở hiện tại
vscode.configuration-editing.i18n.json,bundle,The current opened file's dirname relative to ${workspaceFolder},Tên tệp hiện tại đã mở liên quan đến $ {WorkSpaceFolder}
vscode.configuration-editing.i18n.json,bundle,The current opened file's extension,Phần mở rộng của tệp đã mở
vscode.configuration-editing.i18n.json,bundle,The current opened file's folder name,Tên thư mục tệp đã mở hiện tại
vscode.configuration-editing.i18n.json,bundle,The current selected line number in the active file,Số dòng được chọn hiện tại trong tệp hoạt động
vscode.configuration-editing.i18n.json,bundle,The current selected text in the active file,Văn bản được chọn hiện tại trong tệp đang hoạt động
vscode.configuration-editing.i18n.json,bundle,The file extension of the editor (e.g. txt),The file extension of the editor (e.g. txt)
vscode.configuration-editing.i18n.json,bundle,the file name (e.g. myFile.txt),the file name (e.g. myFile.txt)
vscode.configuration-editing.i18n.json,bundle,The file name of the editor without its directory or extension (e.g. myFile),The file name of the editor without its directory or extension (e.g. myFile)
vscode.configuration-editing.i18n.json,bundle,the full path of the file (e.g. /Users/Development/myFolder/myFileFolder/myFile.txt),the full path of the file (e.g. /Users/Development/myFolder/myFileFolder/myFile.txt)
vscode.configuration-editing.i18n.json,bundle,the full path of the folder the file is contained in (e.g. /Users/Development/myFolder/myFileFolder),the full path of the folder the file is contained in (e.g. /Users/Development/myFolder/myFileFolder)
vscode.configuration-editing.i18n.json,bundle,the name of the active branch in the active repository (e.g. main),the name of the active branch in the active repository (e.g. main)
vscode.configuration-editing.i18n.json,bundle,the name of the active repository (e.g. vscode),the name of the active repository (e.g. vscode)
vscode.configuration-editing.i18n.json,bundle,The name of the default build task. If there is not a single default build task then a quick pick is shown to choose the build task.,Tên của tác vụ xây dựng mặc định. Nếu không có một tác vụ xây dựng mặc định nào thì một lựa chọn nhanh được hiển thị để chọn tác vụ xây dựng.
vscode.configuration-editing.i18n.json,bundle,The name of the folder opened in VS Code without any slashes (/),The name of the folder opened in VS Code without any slashes (/)
vscode.configuration-editing.i18n.json,bundle,the name of the folder the file is contained in (e.g. myFileFolder),the name of the folder the file is contained in (e.g. myFileFolder)
vscode.configuration-editing.i18n.json,bundle,The nth parent folder name of the editor,Tên thư mục phụ huynh thứ n của trình soạn thảo
vscode.configuration-editing.i18n.json,bundle,The parent folder name of the editor (e.g. myFileFolder),The parent folder name of the editor (e.g. myFileFolder)
vscode.configuration-editing.i18n.json,bundle,the path of the file relative to the workspace folder (e.g. myFolder/myFileFolder/myFile.txt),the path of the file relative to the workspace folder (e.g. myFolder/myFileFolder/myFile.txt)
vscode.configuration-editing.i18n.json,bundle,The path of the folder opened in VS Code,Đường dẫn của thư mục được mở trong mã vs
vscode.configuration-editing.i18n.json,bundle,"the path of the folder the file is contained in, relative to the workspace folder (e.g. myFolder/myFileFolder)","the path of the folder the file is contained in, relative to the workspace folder (e.g. myFolder/myFileFolder)"
vscode.configuration-editing.i18n.json,bundle,The path where an extension is installed.,Đường dẫn nơi một phần mở rộng được cài đặt.
vscode.configuration-editing.i18n.json,bundle,the state of the active editor (e.g. modified).,the state of the active editor (e.g. modified).
vscode.configuration-editing.i18n.json,bundle,The task runner's current working directory on startup,Thư mục làm việc hiện tại của người chạy bộ khi khởi động
vscode.configuration-editing.i18n.json,bundle,Use the language of the currently active text editor if any,Sử dụng ngôn ngữ của trình chỉnh sửa văn bản hiện đang hoạt động nếu có
